time,open,high,low,close,volume
2026-02-12 04:04:00,6963.654,6964.636,6963.333,6963.833,0
2026-02-12 04:05:00,6963.754,6964.154,6962.633,6962.639,0
2026-02-12 04:06:00,6962.742,6963.545,6962.136,6962.899,0
2026-02-12 04:07:00,6963.142,6964.154,6963.039,6963.548,0
2026-02-12 04:08:00,6963.342,6964.051,6963.254,6963.545,0
2026-02-12 04:09:00,6963.639,6964.199,6963.348,6964.051,0
2026-02-12 04:10:00,6964.142,6965.854,6964.142,6965.854,0
2026-02-12 04:11:00,6966.042,6966.151,6964.139,6964.833,0
2026-02-12 04:12:00,6964.745,6965.399,6964.036,6964.251,0
2026-02-12 04:13:00,6964.154,6964.648,6963.836,6964.645,0
2026-02-12 04:14:00,6964.833,6964.854,6964.151,6964.854,0
2026-02-12 04:15:00,6965.051,6965.651,6964.339,6964.633,0
2026-02-12 04:16:00,6964.333,6965.154,6964.333,6964.842,0
2026-02-12 04:17:00,6964.354,6965.848,6964.354,6965.345,0
2026-02-12 04:18:00,6965.542,6966.136,6964.354,6964.354,0
2026-02-12 04:19:00,6964.654,6964.654,6963.636,6964.099,0
2026-02-12 04:20:00,6963.899,6964.199,6963.639,6963.845,0
2026-02-12 04:21:00,6963.636,6964.899,6963.636,6964.899,0
2026-02-12 04:22:00,6964.748,6964.836,6963.145,6963.351,0
2026-02-12 04:23:00,6963.551,6964.199,6963.333,6963.839,0
2026-02-12 04:24:00,6963.739,6964.145,6963.139,6963.848,0
2026-02-12 04:25:00,6964.048,6964.151,6963.236,6963.848,0
2026-02-12 04:26:00,6964.048,6964.751,6963.899,6964.648,0
2026-02-12 04:27:00,6964.739,6965.045,6964.345,6964.654,0
2026-02-12 04:28:00,6964.548,6964.548,6963.639,6963.833,0
2026-02-12 04:29:00,6964.039,6964.599,6963.345,6963.345,0
2026-02-12 04:30:00,6963.651,6963.651,6961.845,6962.833,0
2026-02-12 04:31:00,6963.154,6963.648,6962.851,6963.648,0
2026-02-12 04:32:00,6963.742,6964.145,6963.639,6964.145,0
2026-02-12 04:33:00,6964.239,6964.848,6963.839,6964.136,0
2026-02-12 04:34:00,6964.042,6964.648,6963.651,6964.345,0
2026-02-12 04:35:00,6964.254,6964.399,6963.836,6964.142,0
2026-02-12 04:36:00,6964.354,6964.654,6963.848,6964.351,0
2026-02-12 04:37:00,6964.236,6964.842,6964.133,6964.842,0
2026-02-12 04:38:00,6965.036,6966.154,6964.845,6965.133,0
2026-02-12 04:39:00,6965.033,6965.154,6963.836,6964.142,0
2026-02-12 04:40:00,6964.339,6964.699,6963.836,6964.354,0
2026-02-12 04:41:00,6964.236,6964.399,6963.354,6963.736,0
2026-02-12 04:42:00,6963.854,6964.145,6963.354,6963.851,0
2026-02-12 04:43:00,6963.636,6964.151,6963.636,6963.851,0
2026-02-12 04:44:00,6963.699,6963.699,6962.845,6962.845,0
2026-02-12 04:45:00,6963.145,6963.354,6962.633,6962.633,0
2026-02-12 04:46:00,6962.799,6962.799,6960.845,6961.142,0
2026-02-12 04:47:00,6961.048,6961.642,6960.154,6961.354,0
2026-02-12 04:48:00,6960.836,6961.899,6960.736,6961.842,0
2026-02-12 04:49:00,6961.739,6962.151,6961.533,6961.851,0
2026-02-12 04:50:00,6962.033,6962.851,6961.842,6962.851,0
2026-02-12 04:51:00,6962.742,6963.351,6962.333,6962.851,0
2026-02-12 04:52:00,6962.645,6963.651,6962.545,6963.136,0
2026-02-12 04:53:00,6963.333,6963.648,6962.833,6963.151,0
2026-02-12 04:54:00,6963.342,6964.351,6963.342,6964.145,0
2026-02-12 04:55:00,6963.851,6963.851,6963.339,6963.339,0
2026-02-12 04:56:00,6963.648,6963.654,6963.133,6963.551,0
2026-02-12 04:57:00,6963.699,6964.148,6963.545,6963.851,0
2026-02-12 04:58:00,6964.136,6964.642,6963.842,6964.642,0
2026-02-12 04:59:00,6964.399,6965.139,6964.148,6964.654,0
2026-02-12 05:00:00,6964.142,6964.399,6963.339,6964.136,0
2026-02-12 05:01:00,6964.339,6965.399,6964.148,6964.836,0
2026-02-12 05:02:00,6965.145,6965.633,6964.651,6965.633,0
2026-02-12 05:03:00,6965.842,6966.199,6965.839,6966.148,0
2026-02-12 05:04:00,6966.648,6967.354,6965.833,6966.348,0
2026-02-12 05:05:00,6966.654,6966.799,6965.645,6965.699,0
2026-02-12 05:06:00,6965.842,6966.154,6965.333,6966.154,0
2026-02-12 05:07:00,6965.833,6966.699,6965.833,6966.133,0
2026-02-12 05:08:00,6965.848,6966.154,6964.839,6964.839,0
2026-02-12 05:09:00,6964.754,6965.233,6964.336,6964.648,0
2026-02-12 05:10:00,6964.842,6964.842,6963.136,6963.136,0
2026-02-12 05:11:00,6962.839,6962.839,6961.754,6961.839,0
2026-02-12 05:12:00,6962.045,6962.051,6960.133,6960.354,0
2026-02-12 05:13:00,6960.251,6961.345,6960.251,6960.642,0
2026-02-12 05:14:00,6960.839,6961.145,6959.836,6960.142,0
2026-02-12 05:15:00,6960.248,6960.354,6959.139,6959.833,0
2026-02-12 05:16:00,6960.145,6960.845,6959.836,6960.536,0
2026-02-12 05:17:00,6960.148,6961.345,6960.148,6961.148,0
2026-02-12 05:18:00,6960.845,6961.699,6960.836,6961.639,0
2026-02-12 05:19:00,6961.351,6961.654,6960.842,6960.845,0
2026-02-12 05:20:00,6960.742,6960.742,6959.545,6959.545,0
2026-02-12 05:21:00,6959.699,6959.699,6958.833,6958.833,0
2026-02-12 05:22:00,6958.745,6959.351,6958.651,6959.151,0
2026-02-12 05:23:00,6959.254,6959.648,6958.399,6958.636,0
2026-02-12 05:24:00,6958.554,6958.648,6957.636,6957.636,0
2026-02-12 05:25:00,6957.599,6958.836,6957.539,6958.754,0
2026-02-12 05:26:00,6958.699,6958.899,6958.333,6958.354,0
2026-02-12 05:27:00,6958.245,6958.399,6957.651,6957.651,0
2026-02-12 05:28:00,6958.151,6959.142,6957.845,6958.851,0
2026-02-12 05:29:00,6959.133,6959.648,6958.836,6958.836,0
2026-02-12 05:30:00,6959.054,6960.854,6959.054,6960.351,0
2026-02-12 05:31:00,6960.533,6960.654,6960.145,6960.348,0
2026-02-12 05:32:00,6960.145,6960.554,6959.633,6959.854,0
2026-02-12 05:33:00,6960.054,6960.648,6959.633,6960.345,0
2026-02-12 05:34:00,6960.299,6960.348,6959.645,6960.348,0
2026-02-12 05:35:00,6960.142,6960.354,6959.142,6959.345,0
2026-02-12 05:36:00,6959.554,6959.742,6959.151,6959.654,0
2026-02-12 05:37:00,6959.345,6959.654,6958.742,6958.833,0
2026-02-12 05:38:00,6959.139,6959.345,6958.836,6959.199,0
2026-02-12 05:39:00,6959.251,6960.199,6959.136,6959.839,0
2026-02-12 05:40:00,6960.042,6961.136,6959.648,6960.833,0
2026-02-12 05:41:00,6960.654,6961.348,6960.351,6961.348,0
2026-02-12 05:42:00,6961.248,6961.248,6961.142,6961.142,0
2026-02-12 05:43:00,6960.851,6960.851,6959.851,6960.145,0
2026-02-12 05:44:00,6960.251,6960.399,6959.748,6959.851,0
2026-02-12 05:45:00,6960.142,6960.654,6960.139,6960.633,0
2026-02-12 05:46:00,6960.342,6960.354,6959.839,6960.345,0
2026-02-12 05:47:00,6960.139,6960.351,6959.648,6959.851,0
2026-02-12 05:48:00,6960.145,6960.145,6959.351,6959.654,0
2026-02-12 05:49:00,6959.854,6959.854,6958.899,6959.145,0
2026-02-12 05:50:00,6959.236,6959.848,6959.142,6959.633,0
2026-02-12 05:51:00,6959.739,6960.351,6959.739,6960.336,0
2026-02-12 05:52:00,6960.142,6960.399,6959.651,6960.139,0
2026-02-12 05:53:00,6960.045,6960.336,6959.833,6960.139,0
2026-02-12 05:54:00,6960.036,6960.036,6959.339,6959.699,0
2026-02-12 05:55:00,6959.751,6960.199,6959.633,6959.839,0
2026-02-12 05:56:00,6960.199,6960.348,6959.839,6959.839,0
2026-02-12 05:57:00,6960.154,6960.399,6960.054,6960.136,0
2026-02-12 05:58:00,6960.342,6960.342,6959.839,6960.245,0
2026-02-12 05:59:00,6960.151,6960.645,6959.839,6960.645,0
2026-02-12 06:00:00,6961.639,6961.639,6959.842,6960.851,0
2026-02-12 06:01:00,6961.199,6961.636,6960.839,6961.199,0
2026-02-12 06:02:00,6961.048,6961.851,6960.351,6961.851,0
2026-02-12 06:03:00,6961.748,6962.342,6961.345,6961.345,0
2026-02-12 06:04:00,6961.148,6961.651,6960.148,6960.899,0
2026-02-12 06:05:00,6960.639,6962.045,6960.639,6961.333,0
2026-02-12 06:06:00,6961.148,6961.748,6960.833,6961.242,0
2026-02-12 06:07:00,6961.339,6961.848,6961.099,6961.351,0
2026-02-12 06:08:00,6961.154,6961.548,6960.348,6961.548,0
2026-02-12 06:09:00,6961.645,6962.633,6961.645,6962.342,0
2026-02-12 06:10:00,6962.651,6962.651,6961.839,6962.639,0
2026-02-12 06:11:00,6962.836,6962.854,6962.633,6962.651,0
2026-02-12 06:12:00,6962.842,6962.899,6962.533,6962.699,0
2026-02-12 06:13:00,6962.845,6964.148,6962.845,6964.145,0
2026-02-12 06:14:00,6963.899,6964.154,6963.342,6963.342,0
2026-02-12 06:15:00,6963.151,6963.648,6962.833,6963.348,0
2026-02-12 06:16:00,6963.136,6963.351,6962.854,6963.336,0
2026-02-12 06:17:00,6963.651,6964.154,6963.651,6963.854,0
2026-02-12 06:18:00,6964.048,6964.399,6963.633,6963.633,0
2026-02-12 06:19:00,6963.899,6964.139,6963.633,6964.042,0
2026-02-12 06:20:00,6963.836,6964.642,6963.836,6964.145,0
2026-02-12 06:21:00,6964.251,6964.251,6963.354,6963.651,0
2026-02-12 06:22:00,6963.533,6963.699,6962.699,6962.699,0
2026-02-12 06:23:00,6962.551,6963.348,6962.136,6963.139,0
2026-02-12 06:24:00,6962.848,6963.154,6962.845,6963.133,0
2026-02-12 06:25:00,6963.051,6963.545,6962.848,6963.399,0
2026-02-12 06:26:00,6963.554,6963.554,6962.899,6962.899,0
2026-02-12 06:27:00,6963.148,6964.054,6962.842,6964.054,0
2026-02-12 06:28:00,6964.136,6965.336,6964.136,6965.336,0
2026-02-12 06:29:00,6965.254,6965.351,6964.833,6964.833,0
2026-02-12 06:30:00,6964.651,6965.154,6964.636,6965.154,0
2026-02-12 06:31:00,6965.348,6965.348,6964.148,6964.148,0
2026-02-12 06:32:00,6964.342,6964.639,6964.133,6964.136,0
2026-02-12 06:33:00,6963.836,6964.299,6963.648,6963.648,0
2026-02-12 06:34:00,6963.336,6963.699,6963.333,6963.542,0
2026-02-12 06:35:00,6963.339,6963.351,6962.654,6962.842,0
2026-02-12 06:36:00,6962.699,6963.154,6962.342,6962.342,0
2026-02-12 06:37:00,6962.642,6962.899,6961.851,6962.345,0
2026-02-12 06:38:00,6962.136,6962.199,6961.833,6962.199,0
2026-02-12 06:39:00,6962.248,6962.348,6961.148,6961.336,0
2026-02-12 06:40:00,6961.248,6961.645,6960.639,6960.851,0
2026-02-12 06:41:00,6960.754,6961.148,6960.336,6960.699,0
2026-02-12 06:42:00,6960.399,6961.133,6960.399,6960.836,0
2026-02-12 06:43:00,6960.339,6961.151,6960.333,6960.645,0
2026-02-12 06:44:00,6960.851,6960.851,6960.345,6960.642,0
2026-02-12 06:45:00,6960.842,6961.399,6960.836,6961.151,0
2026-02-12 06:46:00,6961.254,6961.336,6960.899,6961.151,0
2026-02-12 06:47:00,6961.342,6961.833,6961.142,6961.833,0
2026-02-12 06:48:00,6962.133,6962.348,6962.133,6962.345,0
2026-02-12 06:49:00,6962.299,6962.833,6962.133,6962.833,0
2026-02-12 06:50:00,6962.648,6964.151,6962.648,6962.833,0
2026-02-12 06:51:00,6962.339,6963.248,6962.336,6963.154,0
2026-02-12 06:52:00,6963.036,6963.399,6963.036,6963.348,0
2026-02-12 06:53:00,6963.133,6963.836,6963.133,6963.633,0
2026-02-12 06:54:00,6963.848,6964.339,6963.845,6963.845,0
2026-02-12 06:55:00,6963.642,6963.845,6963.148,6963.639,0
2026-02-12 06:56:00,6963.842,6964.654,6963.148,6964.345,0
2026-02-12 06:57:00,6964.551,6964.654,6964.333,6964.654,0
2026-02-12 06:58:00,6964.836,6965.351,6964.648,6964.854,0
2026-02-12 06:59:00,6964.651,6965.345,6964.639,6964.639,0
2026-02-12 07:00:00,6964.148,6964.899,6963.833,6963.833,0
2026-02-12 07:01:00,6964.148,6964.399,6963.339,6963.345,0
2026-02-12 07:02:00,6963.645,6963.648,6962.842,6962.854,0
2026-02-12 07:03:00,6963.139,6963.139,6962.133,6962.199,0
2026-02-12 07:04:00,6962.042,6962.299,6961.336,6961.654,0
2026-02-12 07:05:00,6961.542,6962.154,6961.339,6962.036,0
2026-02-12 07:06:00,6962.145,6962.633,6961.636,6961.836,0
2026-02-12 07:07:00,6961.354,6961.699,6960.899,6960.899,0
2026-02-12 07:08:00,6961.045,6962.151,6961.045,6962.151,0
2026-02-12 07:09:00,6962.042,6962.851,6961.839,6962.345,0
2026-02-12 07:10:00,6962.236,6962.636,6961.633,6961.636,0
2026-02-12 07:11:00,6961.745,6961.848,6960.133,6961.199,0
2026-02-12 07:12:00,6961.051,6961.339,6960.736,6961.199,0
2026-02-12 07:13:00,6961.339,6961.854,6960.633,6961.351,0
2026-02-12 07:14:00,6961.542,6963.333,6961.345,6962.836,0
2026-02-12 07:15:00,6962.639,6962.654,6961.333,6961.699,0
2026-02-12 07:16:00,6961.739,6963.199,6961.739,6962.899,0
2026-02-12 07:17:00,6962.751,6963.345,6962.651,6962.651,0
2026-02-12 07:18:00,6962.399,6963.154,6962.339,6963.051,0
2026-02-12 07:19:00,6963.199,6963.199,6962.639,6963.033,0
2026-02-12 07:20:00,6963.136,6963.654,6962.839,6963.642,0
2026-02-12 07:21:00,6963.536,6963.651,6962.636,6962.848,0
2026-02-12 07:22:00,6963.142,6963.648,6963.099,6963.648,0
2026-02-12 07:23:00,6963.339,6963.651,6963.199,6963.651,0
2026-02-12 07:24:00,6963.848,6964.142,6963.645,6963.848,0
2026-02-12 07:25:00,6963.739,6963.848,6962.851,6963.054,0
2026-02-12 07:26:00,6963.145,6963.699,6962.545,6963.151,0
2026-02-12 07:27:00,6963.042,6963.399,6962.842,6962.854,0
2026-02-12 07:28:00,6963.139,6963.848,6963.139,6963.648,0
2026-02-12 07:29:00,6963.851,6964.636,6963.633,6964.142,0
2026-02-12 07:30:00,6964.239,6965.199,6964.139,6964.645,0
2026-02-12 07:31:00,6964.754,6965.839,6964.633,6965.833,0
2026-02-12 07:32:00,6965.642,6966.248,6964.654,6964.654,0
2026-02-12 07:33:00,6964.345,6964.648,6963.636,6963.851,0
2026-02-12 07:34:00,6964.154,6965.348,6964.036,6965.333,0
2026-02-12 07:35:00,6965.242,6965.345,6964.636,6964.848,0
2026-02-12 07:36:00,6965.142,6965.151,6964.751,6965.133,0
2026-02-12 07:37:00,6964.833,6965.054,6964.633,6964.845,0
2026-02-12 07:38:00,6965.142,6966.399,6965.142,6966.139,0
2026-02-12 07:39:00,6966.245,6966.245,6965.642,6965.645,0
2026-02-12 07:40:00,6965.399,6967.151,6965.399,6966.899,0
2026-02-12 07:41:00,6967.151,6967.836,6967.145,6967.836,0
2026-02-12 07:42:00,6967.639,6967.699,6966.636,6967.199,0
2026-02-12 07:43:00,6966.848,6967.148,6965.599,6965.848,0
2026-02-12 07:44:00,6966.045,6966.045,6964.154,6964.399,0
2026-02-12 07:45:00,6964.199,6964.639,6963.645,6963.848,0
2026-02-12 07:46:00,6963.636,6964.351,6962.836,6964.199,0
2026-02-12 07:47:00,6964.048,6964.651,6963.854,6964.136,0
2026-02-12 07:48:00,6963.842,6964.199,6963.839,6963.839,0
2026-02-12 07:49:00,6964.139,6964.848,6963.845,6964.648,0
2026-02-12 07:50:00,6964.554,6965.142,6964.333,6964.654,0
2026-02-12 07:51:00,6964.848,6965.354,6964.142,6964.142,0
2026-02-12 07:52:00,6963.836,6963.836,6962.348,6963.136,0
2026-02-12 07:53:00,6962.833,6962.854,6962.133,6962.133,0
2026-02-12 07:54:00,6961.836,6961.848,6960.833,6961.839,0
2026-02-12 07:55:00,6961.754,6962.754,6961.636,6962.651,0
2026-02-12 07:56:00,6962.733,6962.842,6961.699,6961.699,0
2026-02-12 07:57:00,6961.754,6961.839,6960.836,6960.845,0
2026-02-12 07:58:00,6961.136,6961.699,6960.899,6961.699,0
2026-02-12 07:59:00,6961.836,6961.836,6961.133,6961.345,0
2026-02-12 08:00:00,6960.854,6961.354,6960.354,6960.354,0
2026-02-12 08:01:00,6960.639,6960.733,6959.639,6960.148,0
2026-02-12 08:02:00,6960.048,6960.199,6959.139,6959.139,0
2026-02-12 08:03:00,6959.254,6959.339,6958.633,6958.845,0
2026-02-12 08:04:00,6959.042,6959.148,6957.842,6958.148,0
2026-02-12 08:05:00,6958.354,6959.199,6957.848,6958.848,0
2026-02-12 08:06:00,6958.799,6959.342,6958.633,6958.633,0
2026-02-12 08:07:00,6958.899,6959.199,6958.333,6958.351,0
2026-02-12 08:08:00,6958.142,6958.354,6956.839,6957.636,0
2026-02-12 08:09:00,6957.799,6959.399,6957.651,6959.199,0
2026-02-12 08:10:00,6959.233,6959.636,6958.642,6958.836,0
2026-02-12 08:11:00,6959.136,6959.199,6958.633,6958.642,0
2026-02-12 08:12:00,6958.851,6959.154,6958.333,6958.339,0
2026-02-12 08:13:00,6958.699,6958.699,6956.845,6956.899,0
2026-02-12 08:14:00,6956.748,6957.354,6955.848,6955.848,0
2026-02-12 08:15:00,6955.733,6956.354,6954.839,6955.145,0
2026-02-12 08:16:00,6954.842,6956.351,6954.642,6956.142,0
2026-02-12 08:17:00,6956.348,6956.836,6955.836,6956.645,0
2026-02-12 08:18:00,6956.854,6957.142,6955.654,6956.345,0
2026-02-12 08:19:00,6956.633,6956.833,6955.648,6956.699,0
2026-02-12 08:20:00,6956.854,6956.854,6956.145,6956.145,0
2026-02-12 08:21:00,6955.836,6956.154,6955.345,6955.899,0
2026-02-12 08:22:00,6955.633,6956.654,6955.333,6956.136,0
2026-02-12 08:23:00,6956.242,6956.836,6956.133,6956.654,0
2026-02-12 08:24:00,6956.854,6957.142,6955.733,6956.645,0
2026-02-12 08:25:00,6956.351,6957.148,6955.645,6957.139,0
2026-02-12 08:26:00,6956.842,6957.899,6956.842,6957.336,0
2026-02-12 08:27:00,6957.551,6958.133,6957.399,6957.645,0
2026-02-12 08:28:00,6957.739,6958.845,6957.599,6958.142,0
2026-02-12 08:29:00,6958.036,6959.399,6958.036,6959.251,0
2026-02-12 08:30:00,6959.145,6959.851,6957.399,6959.342,0
2026-02-12 08:31:00,6959.239,6960.699,6958.899,6959.845,0
2026-02-12 08:32:00,6960.151,6961.645,6960.054,6961.199,0
2026-02-12 08:33:00,6961.054,6962.851,6960.754,6962.645,0
2026-02-12 08:34:00,6962.536,6964.345,6962.142,6964.151,0
2026-02-12 08:35:00,6964.333,6964.333,6963.042,6963.236,0
2026-02-12 08:36:00,6963.399,6964.351,6963.399,6964.342,0
2026-02-12 08:37:00,6964.836,6967.399,6964.836,6966.342,0
2026-02-12 08:38:00,6966.645,6967.842,6966.348,6966.642,0
2026-02-12 08:39:00,6966.348,6967.154,6966.336,6966.854,0
2026-02-12 08:40:00,6967.042,6970.851,6967.042,6970.851,0
2026-02-12 08:41:00,6970.742,6972.654,6970.645,6972.136,0
2026-02-12 08:42:00,6971.854,6972.354,6970.848,6971.636,0
2026-02-12 08:43:00,6972.154,6972.154,6970.351,6970.654,0
2026-02-12 08:44:00,6970.336,6970.336,6969.633,6970.142,0
2026-02-12 08:45:00,6970.239,6970.642,6969.642,6969.833,0
2026-02-12 08:46:00,6969.739,6970.399,6969.139,6969.636,0
2026-02-12 08:47:00,6969.342,6969.839,6968.339,6968.648,0
2026-02-12 08:48:00,6968.342,6968.839,6968.139,6968.199,0
2026-02-12 08:49:00,6968.348,6968.399,6966.642,6968.148,0
2026-02-12 08:50:00,6968.345,6968.345,6965.836,6965.899,0
2026-02-12 08:51:00,6966.199,6966.199,6965.142,6965.842,0
2026-02-12 08:52:00,6966.145,6966.851,6965.636,6966.639,0
2026-02-12 08:53:00,6966.754,6967.842,6966.754,6967.842,0
2026-02-12 08:54:00,6968.136,6968.136,6966.839,6966.839,0
2026-02-12 08:55:00,6967.139,6967.351,6966.639,6966.836,0
2026-02-12 08:56:00,6967.099,6968.154,6966.836,6968.148,0
2026-02-12 08:57:00,6968.399,6969.199,6968.136,6969.154,0
2026-02-12 08:58:00,6969.354,6969.651,6968.642,6968.836,0
2026-02-12 08:59:00,6968.633,6968.654,6967.136,6967.633,0
2026-02-12 09:00:00,6967.339,6967.842,6966.333,6966.651,0
2026-02-12 09:01:00,6966.333,6966.399,6964.848,6965.136,0
2026-02-12 09:02:00,6965.345,6966.239,6964.851,6965.636,0
2026-02-12 09:03:00,6965.333,6965.548,6963.648,6964.154,0
2026-02-12 09:04:00,6964.351,6964.654,6963.836,6964.348,0
2026-02-12 09:05:00,6964.139,6965.139,6963.636,6964.636,0
2026-02-12 09:06:00,6964.599,6965.351,6964.336,6965.199,0
2026-02-12 09:07:00,6965.248,6965.842,6964.833,6965.336,0
2026-02-12 09:08:00,6965.636,6966.199,6965.345,6965.642,0
2026-02-12 09:09:00,6965.839,6966.145,6965.136,6966.145,0
2026-02-12 09:10:00,6965.833,6966.651,6965.336,6966.651,0
2026-02-12 09:11:00,6966.342,6966.642,6965.333,6965.339,0
2026-02-12 09:12:00,6965.145,6965.651,6964.336,6965.139,0
2026-02-12 09:13:00,6965.354,6965.354,6964.351,6964.699,0
2026-02-12 09:14:00,6964.899,6964.899,6962.142,6962.654,0
2026-02-12 09:15:00,6962.399,6962.899,6961.645,6961.842,0
2026-02-12 09:16:00,6962.199,6962.899,6961.651,6961.833,0
2026-02-12 09:17:00,6961.651,6962.848,6961.342,6962.639,0
2026-02-12 09:18:00,6962.833,6963.699,6962.351,6963.336,0
2026-02-12 09:19:00,6963.142,6963.642,6962.336,6962.642,0
2026-02-12 09:20:00,6962.848,6963.899,6962.651,6963.142,0
2026-02-12 09:21:00,6963.036,6963.399,6962.833,6962.836,0
2026-02-12 09:22:00,6963.036,6963.699,6962.639,6962.699,0
2026-02-12 09:23:00,6962.354,6962.354,6961.354,6961.654,0
2026-02-12 09:24:00,6961.839,6962.354,6961.833,6961.848,0
2026-02-12 09:25:00,6962.154,6962.839,6961.739,6962.699,0
2026-02-12 09:26:00,6962.345,6963.648,6962.345,6962.642,0
2026-02-12 09:27:00,6962.542,6962.639,6961.154,6961.342,0
2026-02-12 09:28:00,6960.848,6962.839,6960.848,6961.336,0
2026-02-12 09:29:00,6961.554,6963.199,6961.333,6962.633,0
2026-02-12 09:30:00,6961.399,6968.445,6961.236,6963.239,0
2026-02-12 09:31:00,6962.751,6966.254,6961.939,6962.251,0
2026-02-12 09:32:00,6962.451,6969.754,6962.245,6969.754,0
2026-02-12 09:33:00,6970.036,6970.042,6965.554,6968.536,0
2026-02-12 09:34:00,6968.299,6969.799,6966.745,6969.745,0
2026-02-12 09:35:00,6970.054,6971.036,6967.236,6968.033,0
2026-02-12 09:36:00,6968.248,6968.751,6965.533,6965.742,0
2026-02-12 09:37:00,6966.054,6966.748,6963.733,6965.751,0
2026-02-12 09:38:00,6966.151,6969.742,6964.736,6966.239,0
2026-02-12 09:39:00,6966.451,6968.136,6965.099,6968.039,0
2026-02-12 09:40:00,6968.139,6972.454,6966.948,6969.651,0
2026-02-12 09:41:00,6969.454,6973.699,6969.136,6969.699,0
2026-02-12 09:42:00,6969.442,6971.348,6966.545,6967.036,0
2026-02-12 09:43:00,6966.545,6967.551,6964.842,6966.099,0
2026-02-12 09:44:00,6965.899,6966.045,6959.851,6960.042,0
2026-02-12 09:45:00,6960.339,6963.599,6955.848,6956.048,0
2026-02-12 09:46:00,6955.833,6960.433,6953.836,6958.939,0
2026-02-12 09:47:00,6958.648,6962.433,6956.639,6957.454,0
2026-02-12 09:48:00,6957.145,6958.448,6953.933,6956.445,0
2026-02-12 09:49:00,6956.651,6958.654,6951.139,6951.454,0
2026-02-12 09:50:00,6951.645,6957.445,6950.933,6955.945,0
2026-02-12 09:51:00,6955.636,6959.445,6953.451,6953.933,0
2026-02-12 09:52:00,6954.151,6955.648,6952.636,6953.439,0
2026-02-12 09:53:00,6953.839,6959.833,6953.639,6955.599,0
2026-02-12 09:54:00,6955.451,6959.451,6955.451,6957.448,0
2026-02-12 09:55:00,6957.136,6957.451,6953.448,6954.445,0
2026-02-12 09:56:00,6954.145,6954.651,6949.439,6949.448,0
2026-02-12 09:57:00,6949.642,6950.433,6946.939,6948.733,0
2026-02-12 09:58:00,6948.542,6948.748,6945.536,6945.536,0
2026-02-12 09:59:00,6945.245,6947.699,6943.536,6947.699,0
2026-02-12 10:00:00,6948.048,6948.048,6943.542,6945.045,0
2026-02-12 10:01:00,6945.242,6953.633,6944.033,6953.133,0
2026-02-12 10:02:00,6952.799,6956.248,6952.542,6953.236,0
2026-02-12 10:03:00,6953.651,6955.039,6952.054,6952.054,0
2026-02-12 10:04:00,6952.251,6952.599,6946.248,6946.533,0
2026-02-12 10:05:00,6946.739,6949.054,6946.536,6947.551,0
2026-02-12 10:06:00,6947.745,6952.254,6947.033,6950.448,0
2026-02-12 10:07:00,6950.245,6951.554,6947.748,6948.099,0
2026-02-12 10:08:00,6947.742,6948.251,6942.039,6942.236,0
2026-02-12 10:09:00,6942.048,6944.599,6941.545,6944.242,0
2026-02-12 10:10:00,6944.048,6947.239,6943.248,6947.239,0
2026-02-12 10:11:00,6947.039,6947.548,6943.033,6943.051,0
2026-02-12 10:12:00,6943.233,6949.551,6942.236,6947.045,0
2026-02-12 10:13:00,6946.751,6949.742,6946.233,6949.099,0
2026-02-12 10:14:00,6949.233,6954.036,6948.733,6953.739,0
2026-02-12 10:15:00,6953.551,6955.039,6950.548,6953.736,0
2026-02-12 10:16:00,6953.554,6956.054,6951.748,6956.039,0
2026-02-12 10:17:00,6955.748,6955.754,6951.733,6951.736,0
2026-02-12 10:18:00,6951.539,6954.099,6949.236,6951.539,0
2026-02-12 10:19:00,6951.299,6953.045,6948.039,6948.039,0
2026-02-12 10:20:00,6948.539,6952.645,6948.536,6950.099,0
2026-02-12 10:21:00,6950.233,6950.754,6945.539,6945.539,0
2026-02-12 10:22:00,6945.039,6957.099,6945.039,6955.248,0
2026-02-12 10:23:00,6954.948,6955.254,6949.736,6950.545,0
2026-02-12 10:24:00,6950.254,6951.599,6949.039,6950.242,0
2026-02-12 10:25:00,6950.551,6952.236,6948.739,6950.239,0
2026-02-12 10:26:00,6950.042,6950.099,6947.045,6950.099,0
2026-02-12 10:27:00,6949.748,6951.251,6947.548,6949.742,0
2026-02-12 10:28:00,6950.042,6953.548,6949.033,6952.551,0
2026-02-12 10:29:00,6952.299,6952.599,6948.533,6950.545,0
2026-02-12 10:30:00,6950.751,6955.042,6949.542,6954.033,0
2026-02-12 10:31:00,6953.754,6954.054,6949.045,6949.054,0
2026-02-12 10:32:00,6949.236,6950.099,6944.036,6944.742,0
2026-02-12 10:33:00,6945.099,6945.254,6941.236,6941.745,0
2026-02-12 10:34:00,6941.551,6943.299,6939.142,6939.248,0
2026-02-12 10:35:00,6939.551,6941.248,6939.245,6939.548,0
2026-02-12 10:36:00,6939.054,6939.254,6936.251,6937.733,0
2026-02-12 10:37:00,6938.036,6939.099,6934.733,6934.733,0
2026-02-12 10:38:00,6935.039,6935.039,6929.733,6932.033,0
2026-02-12 10:39:00,6932.536,6932.536,6929.548,6931.239,0
2026-02-12 10:40:00,6931.751,6933.042,6927.042,6927.042,0
2026-02-12 10:41:00,6927.248,6929.039,6925.242,6925.751,0
2026-02-12 10:42:00,6925.248,6928.099,6923.754,6927.299,0
